Timestamp,Temperature,Humidity,Annotation
2024-02-23 18:45:00,26.9,10.3,0
2024-02-23 18:50:00,26.6,10.3,0
2024-02-23 18:55:00,26.2,10.2,0
2024-02-23 19:00:00,25.8,10.2,0
2024-02-23 19:05:00,25.4,10.4,0
2024-02-23 19:10:00,24.9,10.9,0
2024-02-23 19:15:00,24.6,12.9,0
2024-02-23 19:20:00,24.2,13.4,0
2024-02-23 19:25:00,23.9,13.3,0
2024-02-23 19:30:00,23.6,13.4,0
2024-02-23 19:35:00,23.2,13.0,0
2024-02-23 19:40:00,22.8,12.4,0
2024-02-23 19:45:00,22.6,12.3,0
2024-02-23 19:50:00,22.4,15.9,0
2024-02-23 19:55:00,22.2,14.4,0
2024-02-23 20:00:00,21.9,17.2,0
2024-02-23 20:05:00,21.7,15.1,0
2024-02-23 20:10:00,21.6,14.7,0
2024-02-23 20:15:00,21.6,14.1,0
2024-02-23 20:20:00,22.1,13.9,0
2024-02-23 20:25:00,23.1,13.2,0
2024-02-23 20:30:00,24.7,12.2,0
2024-02-23 20:35:00,26.3,11.7,1
2024-02-23 20:40:00,28.0,14.7,1
2024-02-23 20:45:00,29.6,17.7,1
2024-02-23 20:50:00,31.1,17.7,0
2024-02-23 20:55:00,32.4,17.7,0
2024-02-23 21:00:00,33.6,17.4,0
2024-02-23 21:05:00,34.7,17.5,0
2024-02-23 21:10:00,35.7,16.5,0
2024-02-23 21:15:00,36.5,15.4,0
2024-02-23 21:20:00,37.3,14.8,0
2024-02-23 21:25:00,37.8,14.0,0
2024-02-23 21:30:00,38.3,13.4,0
2024-02-23 21:35:00,38.6,12.9,0
2024-02-23 21:40:00,39.0,12.4,0
2024-02-23 21:45:00,39.2,12.0,0
2024-02-23 21:50:00,39.4,11.5,0
2024-02-23 21:55:00,39.5,11.2,0
2024-02-23 22:00:00,39.6,11.2,0
2024-02-23 22:05:00,39.7,11.1,0
2024-02-23 22:10:00,39.7,10.9,0
2024-02-23 22:15:00,39.6,10.6,0
2024-02-23 22:20:00,39.5,10.5,0
2024-02-23 22:25:00,39.4,10.4,0
2024-02-23 22:30:00,39.3,10.4,0
2024-02-23 22:35:00,39.2,10.4,0
2024-02-23 22:40:00,39.1,10.4,0
2024-02-23 22:45:00,38.9,10.4,0
2024-02-23 22:50:00,38.7,10.3,0
2024-02-23 22:55:00,38.5,10.2,0
2024-02-23 23:00:00,38.3,10.2,0
2024-02-23 23:05:00,38.0,9.99,0
2024-02-23 23:10:00,37.6,9.83,0
2024-02-23 23:15:00,37.2,10.1,0
2024-02-23 23:20:00,36.8,10.4,0
2024-02-23 23:25:00,36.6,10.7,0
2024-02-23 23:30:00,36.3,10.5,0
2024-02-23 23:35:00,35.9,10.6,0
2024-02-23 23:40:00,35.6,11.0,0
2024-02-23 23:45:00,35.3,11.5,0
2024-02-23 23:50:00,35.0,11.9,0
2024-02-23 23:55:00,34.7,11.8,0
2024-02-24 00:05:00,34.3,10.8,0
2024-02-24 00:10:00,34.0,10.1,0
2024-02-24 00:15:00,33.6,9.82,0
2024-02-24 00:20:00,33.3,9.6,0
2024-02-24 00:25:00,33.0,9.41,0
2024-02-24 00:30:00,32.7,9.32,0
2024-02-24 00:35:00,32.4,9.53,0
2024-02-24 00:40:00,32.1,9.58,0
2024-02-24 00:45:00,31.8,9.39,0
2024-02-24 00:50:00,31.4,9.47,0
2024-02-24 00:55:00,31.0,9.59,0
2024-02-24 01:00:00,30.7,9.53,0
2024-02-24 01:05:00,30.4,9.44,0
2024-02-24 01:10:00,30.3,9.0,0
2024-02-24 01:15:00,30.5,9.01,0
2024-02-24 01:20:00,31.4,9.2,0
2024-02-24 01:25:00,32.7,9.2,0
2024-02-24 01:30:00,34.4,9.12,0
2024-02-24 01:35:00,36.1,9.08,0
2024-02-24 01:40:00,37.6,9.05,0
2024-02-24 01:45:00,38.9,9.02,0
2024-02-24 01:50:00,40.2,9.1,0
2024-02-24 01:55:00,41.2,9.06,0
2024-02-24 02:00:00,42.2,9.08,0
2024-02-24 02:05:00,43.0,9.16,0
2024-02-24 02:10:00,43.7,9.28,0
2024-02-24 02:15:00,44.3,9.26,0
2024-02-24 02:20:00,44.8,9.33,0
2024-02-24 02:25:00,45.2,9.3,0
2024-02-24 02:30:00,45.6,9.3,0
2024-02-24 02:35:00,45.9,9.3,0
2024-02-24 02:40:00,46.2,9.3,0
2024-02-24 02:45:00,46.4,9.3,0
2024-02-24 02:50:00,46.6,9.3,0
2024-02-24 02:55:00,46.8,9.23,0
2024-02-24 03:00:00,46.9,9.21,0
2024-02-24 03:05:00,47.0,9.19,0
2024-02-24 03:10:00,47.0,9.15,0
2024-02-24 03:15:00,47.0,9.1,0
